title,description,image,size,price
product1,INVICTUS Blue & Off-White Paisley Woven Design Tie,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2113696/2017/11/6/11509959341162-INVICTUS-Blue--Off-White-Paisley-Woven-Design-Tie-2371509959341020-1.jpg",Length: 148 cm,31.79
product1,Puma Unisex Red & Black Scuderia Ferrari Fanwear Self-Design Scarf,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6817255/2019/1/18/0fedcd04-389d-4859-aa2c-50142554b7571547792999267-Puma-Unisex-Red-Pack-of-2-Scarves-3641547792998460-1.jpg",Length: 1.66 metres,159.42
product1,United Colors of Benetton Men Black Leather Solid Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7271166/2018/9/18/68ce48d2-d73b-4bb3-a097-f2f4885780901537254432362-United-Colors-of-Benetton-Men-Belt (= product1)s-8101537254432341-1.jpg",Width: 3 cm,31.79
product1,Teakwood Leathers Men Black Genuine Leather Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1606907/2017/10/27/11509083331672-Teakwood-Leathers-Men-Black-Genuine-Leather-Wallet-7231509083331646-1.jpg",,97.44
product1,Nike Unisex Blue Embroidered Baseball Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7616708/2018/12/7/ba580126-6c6e-4950-835a-ea6c3dc0a40d1544161216655-Nike-Unisex-Blue-Solid-Baseball-Cap (= product2)-9161544161215878-1.jpg",,263.33
product1,Peter England Men Pink Accessory Gift Set,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2018/12/14/300ffac4-900d-4405-b4e1-8ab9003362501544791378245-1.jpg",,35.84
product1,UNDER ARMOUR Men Grey Core Canvas Dad Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8462783/2019/2/6/39f7788c-b874-4c7f-a72d-9c1c7dda7b781549431129362-Core-Canvas-Dad-Grey-Cap (= product2)s-2871549431128828-1.jpg",,31.79
product1,"Pacific Gold Men Brown, Black & Tan Brown Accessory Gift Set","https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6704807/2018/6/11/cd52f879-703f-43a5-94df-004cf4b88ad61528712570642-Belt (= product1)-and-wallet-combo-961528712570446-1.jpg",,524.96
product1,Alvaro Castagnino Men Brown Textured Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7620970/2018/10/12/2b91ae74-1c65-406a-9431-9937aa83ccdb1539324773821-Alvaro-Castagnino-Brown-Colored-Single-Side-Formal-Belt (= product1)-for-Men-9601539324773741-1.jpg",Width: 4 cm,6.92
product1,ADIDAS Men Charcoal Grey Climaheat Beanie,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7626684/2018/12/4/52151e28-8bcf-4c86-b87a-673ebf8a60cc1543916711545-Adidas-Men-Cap (= product2)s-6321543916711461-1.jpg",,263.33
product1,Tommy Hilfiger Men Black Leather Solid Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8386855/2019/1/25/0f42a880-6348-400a-9111-05bb7382366d1548396338978-Tommy-Hilfiger-Men-Black-Solid-Belt (= product1)-9781548396338707-1.jpg",Width: 3.5 cm,31.79
product1,Louis Philippe Men Black & Brown Genuine Leather Reversible Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8420527/2019/1/21/3d980e6a-f7be-4a0a-afb9-6bbb8f91c7f31548071159381-Louis-Philippe-Men-Black-Solid-Belt (= product1)-5761548071158678-1.jpg",Width: 3.5 cm,263.33
product1,Nike Unisex Coral Red & Black Colourblocked Baseball Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7616408/2018/12/7/c14515b0-3def-4fbd-ad82-7ef923ee25601544160666125-Nike-Unisex-Red--Black-Colourblocked-Baseball-Cap (= product2)-4421544160-1.jpg",,364.69
product1,United Colors of Benetton Men Brown Solid Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6487650/2018/6/2/93f2d526-052c-45e5-a99f-aa6bdd13c46e1527936286318-United-Colors-of-Benetton-Men-Belt (= product1)s-3861527936285513-1.jpg",Width: 3 cm,90.93
product1,Roadster Men Coffee Brown Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1650526/2017/2/17/11487325942342-Roadster-Men-Belt (= product1)s-8211487325942260-1.jpg",,6.92
product1,Roadster Unisex Maroon Solid Baseball Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7277338/2018/12/6/399440f5-2df2-4fc9-b935-64c35bf24b6f1544089482027-Roadster-Unisex-Red-Embroidered-Baseball-Cap (= product2)-913154408948025-1.jpg",,90.93
product1,Levis Men Grey Solid Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7097119/2018/11/20/3cb25ba8-ddcc-42c3-8ca4-fe9a33357ede1542707156341-Levis-Men-Belt (= product1)s-2331542707156175-1.jpg",Width: 4 cm,263.33
product1,Reebok Men Black Perforated Training Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8173195/2019/1/21/502a5204-a82f-467a-abd8-ff4894cb81121548055765988-Reebok-Men-Black-Solid-Baseball-Cap (= product2)-8661548055765625-1.jpg",,56.67
product1,Tommy Hilfiger Men Tan Solid Genuine Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6551408/2018/6/14/dd747d92-b369-495a-9951-4c7c9d771c2b1528957551304-Tommy-Hilfiger-Men-Belt (= product1)s-4951528957551191-1.jpg",Width: 33 mm,159.42
product1,Coffee Leather Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2018/11/24/d9324336-84b4-40c0-96c3-657c2a3a757d1543031358749-1.jpg",,6.92
product1,Tommy Hilfiger Men Leather Navy Blue Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7409342/2018/12/18/b8b38b04-f070-4406-987b-57ff5f96c8921545113439629-Tommy-Hilfiger-Men-Navy-Blue-Textured-Two-Fold-Wallet-313154-1.jpg",Height: 9 cm,90.93
product1,SWISS MILITARY Unisex Navy Water-Resistant Utility Bag,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1070889/2015/12/4/11449215452177-SWISS-MILITARY-Unisex-Navy-Utility-Bag-9321449215451132-1.jpg",Height: 22.5 cm,117.11
product1,Black Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2018/11/24/57a2b7e6-2d7d-4b18-aa13-d83d6ad9c9741543032038535-1.jpg",,524.96
product1,Wildcraft Wiki Unisex Green & Blue Travel Pouch,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1995737/2017/7/27/11501150889045-Wildcraft-Unisex-Green--Blue-Printed-Messenger-Bag-8291501150888878-1.jpg",Height: 11 cm,31.79
product1,Quick Brown Fox Men Tan Brown Solid Two Fold Leather Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2018/11/26/30080e9e-1d67-4f2e-b844-d9801bb1dd1c1543213124756-1.jpg",Length: 11.5 cm,90.93
product1,Roadster Unisex Black Printed Baseball Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7277332/2018/12/6/f767c001-2f5a-4fd9-8165-9c67be30ea001544082896759-Roadster-Unisex-Black-Printed-Baseball-Cap (= product2)-7111544082895302-1.jpg",,117.11
product1,CHRISTOPOLO Men Tan & Black Solid Leather Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7282220/2018/9/5/a3e984d6-666a-4948-a3fb-29b3c2fdc73e1536141207177-NA-3131536141206947-1.jpg",Length:11.5 cm,35.84
product1,Puma Unisex Brown Solid Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7607508/2018/12/7/865ed506-5f5a-4dff-a3e3-29983c8aa5cf1544176180999-Puma-Unisex-Wallets-7541544176178804-1.jpg",Height: Width:,502.54
product1,next Men Black Tie,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2002727/2017/7/21/11500637161021-next-Men-Ties-9241500637161004-1.jpg",Length: 147 cm,90.93
product1,Puma Unisex White Solid Training Mesh Baseball Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2445471/2018/2/13/11518512560527-Puma-Unisex-White-Solid-Baseball-Cap (= product2)-7191518512560401-1.jpg",,35.84
product1,Kook N Keech Marvel Unisex Blue Cap (= product2)tain America Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/image/style/properties/590519/Kook-N-Keech-Marvel-Unisex-Cap (= product2)s_1_72d98e60e34264dd06dd8aaea99b621f.jpg",,6.92
product1,Pacific Gold Men Black Solid Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6539247/2018/5/25/9b730daf-cac0-4c33-9c08-ff45f61686361527247372673-Pacific-Gold-Fashionable-Autolock-Buckle-Black-Geniune-Leather-Formal-Casual-Belt (= product1)-for-men-8201527247372582-1.jpg",L - 127cm,97.44
product1,Nike Unisex Navy Blue Printed Baseball Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7616752/2018/12/7/af4213df-e908-4b31-8bf7-e10941fe82471544161206457-Nike-Unisex-Blue-Solid-Baseball-Cap (= product2)-2241544161205659-1.jpg",,56.67
product1,Tommy Hilfiger Men Black & Coffee Brown Reversible Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8387367/2019/1/28/876a6091-dc94-4db3-9048-5a6efce48c841548661019670-Tommy-Hilfiger-Men-Belt (= product1)s-4241548661019099-1.jpg",Width: 4 cm,90.93
product1,Black Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2018/11/24/c78f1ab1-7a92-46d9-a993-9435a11facf01543049514383-1.jpg",,159.42
product1,Carlton London Men Black Textured Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7674197/2018/12/15/726a400a-1a87-43ec-8ec6-d2f17f06f6581544853103221-Carlton-London-Men-Belt (= product1)s-6891544853103058-1.jpg",Width: 3.5 cm,524.96
product1,Leather Zentrum Men Olive Green Leather Printed Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1911086/2017/5/18/11495104596418-Leather-Zentrum-Men-Wallets-3071495104596189-1.jpg",Height: 9.5 cm,6.92
product1,Da Milano Men Brown Solid Leather Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2019/1/5/97ece071-980e-4c71-a2c0-8d2237a3560c1546646185257-1.jpg",Height:11.4cm,159.42
product1,VIMAL JONNEY Men Black Printed Beanie,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6500469/2018/5/21/3aaa6ffa-f282-4491-b924-dda5fa724cae1526903074188-VIMAL-JONNEY-Men-Black-Printed-Beanie-8831526903072283-1.jpg",,524.96
product1,Tommy Hilfiger Men Maroon Self Design Leather Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7469591/2018/10/4/0faa0cdb-798d-44eb-841d-9a4dcc82cff91538628080535-Tommy-Hilfiger-Men-Maroon-Self-Design-Two-Fold-Wallet-1241538628080414-1.jpg",Height: 9 cm,35.84
product1,Louis Philippe Men Brown Genuine Leather Textured Card Holder,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8420975/2019/1/22/7a92cfcf-2e91-44d9-a17a-26b5748e94d91548156260159-Louis-Philippe-Men-Brown-Textured-Card-Holder-65415481562594-1.jpg",Height: 8 cm,56.67
product1,Kook N Keech Star Wars Unisex Navy Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/image/style/properties/590521/Kook-N-Keech-Marvel-Unisex-Cap (= product2)s_1_cddfa5b724fb608568413a03c3a26e5e.jpg",,117.11
product1,Wildcraft Wiki Blue Printed Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1869420/2019/1/30/b81b9bd3-57ea-4d75-92f5-b87e75f6c2fd1548851314213-Wildcraft-Wiki-Blue-Printed-Two-Fold-Wallet-6531548851313345-1.jpg",Height: 11 cm,56.67
product1,Roadster Unisex Black Printed Baseball Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7277343/2018/12/18/68ba299a-a453-45c7-a8bc-519381666ecd1545132654498-Roadster-Unisex-Cap (= product2)s-5201545132653740-1.jpg",,117.11
product1,Lino Perros Men Maroon Dot Pattern Accessory Gift Set,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1898463/2017/5/23/11495526944808-Lino-Perros-Men-Maroon-Dot-Patterned-Accessory-Gift-Set-9841495526944542-1.jpg",Tie: 150 cm x 7 cm,97.44
product1,CHRISTOPOLO Men Black & Brown Striped Reversible Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2018/10/31/38b2ce25-df85-465c-8bc4-7f71641e83831540930434061-1.jpg",Width: 3.5 cm,502.54
product1,Navy Blue/Red Slimfold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/productimage/2018/12/14/1045703f-a045-420e-8f3f-9c58792e3ee11544778004504-1.jpg",,502.54
product1,Puma Men Black Academy Zip Around Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7031337/2018/8/3/f95105f2-cdac-4b67-bf59-0e07743c713e1533281525083-Puma-Men-Black-Solid-Zip-Around-Wallet-901533281523990-1.jpg",Height: 9 cm,56.67
product1,United Colors of Benetton Men Coffee Brown Solid Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8489027/2019/1/22/e676f442-9065-4f75-a060-32af6b4fc3b41548154726531-United-Colors-of-Benetton-Men-Coffee-Brown-Solid-Belt (= product1)-851548-1.jpg",Width: 4 cm,263.33
product1,Tommy Hilfiger Men Grey Striped Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7409335/2018/12/18/2fab202c-06ae-40fe-8493-06c0342217461545111722669-Tommy-Hilfiger-Men-Wallets-3851545111721647-1.jpg",Height:,117.11
product1,CHRISTOPOLO Men Black & Tan Colourblocked Leather Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7282211/2018/9/5/c2e4f7a8-0e0d-44c7-bba2-c9e2206e99ab1536141129893-na-8321536141129703-1.jpg",Length: 11.5 cm,159.42
product1,Louis Philippe Men Black & Brown Solid Genuine Leather Reversible Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8363573/2019/1/11/cd43238d-4ab0-4d9b-91d9-3a68c083a6f71547189290171-Louis-Philippe-Men-Black--Brown-Solid-Genuine-Leather-Revers-1.jpg",Width: 4 cm,524.96
product1,Bags.R.us Unisex Grey & Black Printed Travel Toiletry Kit,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1915401/2017/5/22/11495452672011-BagsRus-Unisex--Grey--Black-Printed-Travel-Pouch-7171495452671724-1.jpg",Length - 22 cm,97.44
product1,United Colors of Benetton Men Navy Blue Solid Leather Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8489137/2019/1/23/9f67d4ff-b817-4ef3-bacd-993bd1ef6a0b1548226941826-United-Colors-of-Benetton-Men-Navy-Blue-Solid-Two-Fold-Walle-1.jpg",Height: 10 cm,364.69
product1,Carlton London Men Brown Printed Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7674247/2018/12/18/10fd94df-b535-488d-8aec-8ac885715f621545112530299-Carlton-London-Men-Belt (= product1)s-5421545112528634-1.jpg",Width: 3.3 cm,97.44
product1,Louis Philippe Purple Printed Broad Tie,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8363625/2019/1/7/972e3543-64a4-4439-ba06-58c8fa731d551546856168095-Louis-Philippe-Purple-Printed-Broad-Tie-3261546856166981-1.jpg",Length: 1.47 m,31.79
product1,WildHorn Men Navy & Black Accessory Gift Set,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1658770/2016/11/25/11480059145808-WildHorn-Men-Accessory-Gift-Set-5411480059145699-1.jpg",Wallet:,117.11
product1,CHRISTOPOLO Men Black Textured Leather Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7282206/2018/9/5/965c47be-a15a-47d0-a7ee-8436ed4a66d91536141086398-na-581536141086225-1.jpg",Length: 11.5 cm,263.33
product1,ZIDO Blue Solid Bow Tie,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2446729/2018/2/2/11517549353226-NA-6981517549353137-1.jpg",Size: 13 cm x 6 cm,6.92
product1,BuckleUp Men Brown Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1734731/2017/1/24/11485241509243-BuckleUp-Men-Belt (= product1)s-5651485241509208-1.jpg",,6.92
product1,Roadster Men Brown Solid Two Fold Genuine Leather Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/4452099/2018/8/9/945e7d8f-dd3c-4047-8154-614fbfc245291533797321558-Roadster-Men-Wallets-3451533797320936-1.jpg",Height: 9 cm,159.42
product1,United Colors of Benetton Men Coffee Brown Leather Solid Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6835484/2018/8/11/c460bec6-5119-4f3b-98d9-7fcf570047431533977401073-United-Colors-of-Benetton-Men-Belt (= product1)s-8931533977400954-1.jpg",Width: 3 cm,263.33
product1,Puma Unisex Black Solid Stretchfit FB cat Baseball Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2445483/2018/2/13/11518512408203-Stretchfit-FB-cat-cap-9361518512408030-1.jpg",,56.67
product1,Woods Men Brown Solid Genuine Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2017169/2017/9/4/11504522638924-Woods-Men-Brown-Solid-Belt (= product1)-9721504522638806-1.jpg",Width: 3.5 cm,502.54
product1,Tommy Hilfiger Men Grey Genuine Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1491216/2016/9/15/11473921527309-Tommy-Hilfiger-Men-Belt (= product1)s-5201473921527143-1.jpg",,159.42
product1,Woodland Men Black Solid Three Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1029189/2018/2/10/11518247782791-Woodland-Men-Black-Textured-Genuine-Leather-Wallet-8971518247782600-1.jpg",Height: 11 cm,31.79
product1,HRX by Hrithik Roshan Men Green Solid Baseball Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2178524/2018/1/19/11516343228565-HRX-by-Hrithik-Roshan-Men-Cap (= product2)s-4981516343228465-1.jpg",,159.42
product1,Tommy Hilfiger Men Brown Textured Genuine Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6553990/2018/6/14/594ab27d-efca-4469-a7cd-eac15401cd3b1528957650171-Tommy-Hilfiger-Men-Belt (= product1)s-8301528957650056-1.jpg",Width: 33 mm,6.92
product1,INVICTUS Gold-Toned Square Cufflinks,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2115523/2017/11/6/11509955155616-INVICTUS-Gold-Toned-Square-Cufflinks-4621509955155567-1.jpg",Dimensions: 1.5 cm x 1.5 cm,263.33
product1,TKWD Leathers Men Black & Brown Reversible Genuine Leather Belt (= product1),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1412132/2016/7/29/11469776632439-TKWD-Leathers-Men-Black--Brown-Reversible-Leather-Belt (= product1)-9021469776632227-1.jpg",Width: 3.8 cm,56.67
product1,Wildcraft Wiki Unisex Black Solid Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1869311/2017/5/8/11494244482665-Wildcraft-Unisex-Black-Solid-Two-Fold-Wallet-7421494244482414-1.jpg",Height: 12 cm,502.54
product1,U.S. Polo Assn. Men Coffee Brown Solid Leather Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7113160/2018/9/11/be9ad232-7aef-4474-a9e6-8e7ddd648f011536649300747-US-Polo-Assn-Men-Wallets-7141536649300620-1.jpg",Height: 9 cm,524.96
product1,HRX by Hrithik Roshan Men White Solid Baseball Cap (= product2),"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2178514/2018/1/19/11516343308981-HRX-by-Hrithik-Roshan-Men-Cap (= product2)s-1881516343308940-1.jpg",,35.84
product1,U.S. Polo Assn. Men Black Solid Genuine Leather Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7113166/2018/9/25/64f7e1b3-5e23-4ff5-a67f-82bc8b5d31f51537874062368-US-Polo-Assn-Men-Black--Navy-Blue-Solid-Two-Fold-Wallet-1261-1.jpg",Height: 9 cm,6.92
product1,United Colors of Benetton Men Black & Navy Blue Leather Two Fold Wallet,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8488795/2019/1/22/9e2aab0f-2def-476c-87d6-26c1064255491548138752351-United-Colors-of-Benetton-Men-Black--Navy-Blue-Solid-Two-Fol-1.jpg",Height: 9 cm,31.79
